event_id,run_id,recorded_at,account_id,effective_date,sequence,event_type,business_key,signal_sha256,ts_code,side,quantity,price,amount,fee,cash_after,position_after,payload_json,evidence_sha256,operator
0a7fb77688e53aa3b3a8,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,3,POSITION,20260723:002138.SZ,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,002138.SZ,,300,,,,,300,"{""close"":""43.44"",""cost_basis"":""13469.13"",""market_value"":""13032.00"",""price_date"":""20260723"",""quantity"":300,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""002138.SZ""}",6165355dbdacff438aaae0d41535429378ced7c2288a08b5dd2b08fe947dad5f,docker-scheduler
99f9eab1f5d18d834cc7,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,4,POSITION,20260723:002407.SZ,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,002407.SZ,,500,,,,,500,"{""close"":""30.48"",""cost_basis"":""15955.16"",""market_value"":""15240.00"",""price_date"":""20260723"",""quantity"":500,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""002407.SZ""}",8b3de585beaba9c09629cab5d6bf24fcb494c50cc39d00876de065d58ea3a78e,docker-scheduler
220105368072e2ce886e,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,5,POSITION,20260723:300054.SZ,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,300054.SZ,,200,,,,,200,"{""close"":""72.42"",""cost_basis"":""14581.15"",""market_value"":""14484.00"",""price_date"":""20260723"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300054.SZ""}",2d670c4c87d3238e1c4d69ef1f428ee260870bf32b6b97aa6f67557cea843c3c,docker-scheduler
fca45814718175b47f88,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,6,POSITION,20260723:300136.SZ,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,300136.SZ,,200,,,,,200,"{""close"":""66.48"",""cost_basis"":""15517.16"",""market_value"":""13296.00"",""price_date"":""20260723"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300136.SZ""}",d50ef40cda83777a073ad32c869302f1e2d1233343acdf3fe6b0ba02d9e16f72,docker-scheduler
877b8a7b8cd53432de20,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,7,POSITION,20260723:300346.SZ,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,300346.SZ,,200,,,,,200,"{""close"":""53.86"",""cost_basis"":""12479.12"",""market_value"":""10772.00"",""price_date"":""20260723"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300346.SZ""}",bec97ac9cb40a4f8da0957977ddcb5bf0fe503bb49952ae996323a40a58fe282,docker-scheduler
a909798ae215a76855ee,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,8,POSITION,20260723:300373.SZ,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,300373.SZ,,100,,,,,100,"{""close"":""93.14"",""cost_basis"":""10305.10"",""market_value"":""9314.00"",""price_date"":""20260723"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300373.SZ""}",ff2647efae17f75f5bb4853116668fe672ff56381b3407916d11a3260f256f1d,docker-scheduler
3194c8a878c532a44914,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,9,POSITION,20260723:300623.SZ,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,300623.SZ,,500,,,,,500,"{""close"":""26.5"",""cost_basis"":""15000.15"",""market_value"":""13250.00"",""price_date"":""20260723"",""quantity"":500,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300623.SZ""}",52fed54a79572dcd0eea550bb604c33f9c6457eaa0b6abc49a6e1fa167488869,docker-scheduler
23e43224eb8ba30ede81,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,10,POSITION,20260723:300661.SZ,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,300661.SZ,,100,,,,,100,"{""close"":""103.86"",""cost_basis"":""10737.11"",""market_value"":""10386.00"",""price_date"":""20260723"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300661.SZ""}",943b24c333cb1bae36435906a965150edcde4c6718232ec5cfefbf598fa6b4a0,docker-scheduler
1a6ecbc23333b611715c,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,11,POSITION,20260723:301611.SZ,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,301611.SZ,,100,,,,,100,"{""close"":""95.15"",""cost_basis"":""11914.12"",""market_value"":""9515.00"",""price_date"":""20260723"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""301611.SZ""}",3148185073c7877930c591b2e465e154d6af767dce50bf0553ea7162d8f7e458,docker-scheduler
79ad19ea9e149aab702c,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,12,POSITION,20260723:600460.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,600460.SH,,400,,,,,400,"{""close"":""32.22"",""cost_basis"":""14445.14"",""market_value"":""12888.00"",""price_date"":""20260723"",""quantity"":400,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""600460.SH""}",dd0ba93f9db1cd11688d73a8e5aa9491c35ca45c64253224cdd286b16a28056e,docker-scheduler
3843195ae4c8c3c54f1c,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,13,POSITION,20260723:600707.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,600707.SH,,1600,,,,,1600,"{""close"":""9.02"",""cost_basis"":""15813.16"",""market_value"":""14432.00"",""price_date"":""20260723"",""quantity"":1600,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""600707.SH""}",52a3bf6f8f0abe68283234a4b187aeef89dfe32a3f756cb058038092141c761e,docker-scheduler
6b19840e73e0e030cc5a,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,14,POSITION,20260723:603308.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,603308.SH,,300,,,,,300,"{""close"":""45.31"",""cost_basis"":""14402.14"",""market_value"":""13593.00"",""price_date"":""20260723"",""quantity"":300,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""603308.SH""}",5c4c5988e99c6cd9b71194e5fbf790622dfb12c69429dc8e955573fb91b3275e,docker-scheduler
5e8cc270130bd3766ba1,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,15,POSITION,20260723:603650.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,603650.SH,,200,,,,,200,"{""close"":""64.11"",""cost_basis"":""13857.14"",""market_value"":""12822.00"",""price_date"":""20260723"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""603650.SH""}",a3296c7da78ecda01ef23a3dad8cbb137af73edd2fc3d466b168ff1bf690b1f7,docker-scheduler
a54a0b41b8eed8bdeace,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,16,POSITION,20260723:603699.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,603699.SH,,400,,,,,400,"{""close"":""43.19"",""cost_basis"":""16505.17"",""market_value"":""17276.00"",""price_date"":""20260723"",""quantity"":400,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""603699.SH""}",64e80c5314d3ed214190cd2c0618ebea9965e146a6e9aabbd441ae2e3fa26f08,docker-scheduler
76d1f4a3fb2a4dae6f6d,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,17,POSITION,20260723:605358.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,605358.SH,,300,,,,,300,"{""close"":""42.89"",""cost_basis"":""14930.15"",""market_value"":""12867.00"",""price_date"":""20260723"",""quantity"":300,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""605358.SH""}",449c04971ce55c14078e32b8ee20cfb6ad3f47a10ab7dcb7c774b9447db22bbe,docker-scheduler
6ef8cd169f1171312afd,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,18,POSITION,20260723:688248.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,688248.SH,,402,,,,,402,"{""close"":""42.99"",""cost_basis"":""16668.07"",""market_value"":""17281.98"",""price_date"":""20260723"",""quantity"":402,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688248.SH""}",f51739f6c4011a631c878614f26584dde6c0964259db02d20f2ec38639b7b0ef,docker-scheduler
631683f69991b84c5d02,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,19,POSITION,20260723:688396.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,688396.SH,,256,,,,,256,"{""close"":""61.12"",""cost_basis"":""16617.01"",""market_value"":""15646.72"",""price_date"":""20260723"",""quantity"":256,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688396.SH""}",cc884f47812aeff01dd1441ca7138c3dd8f58d52cd83b926b6468a7932bdebc2,docker-scheduler
6776b41934e0ec7d90ae,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,20,POSITION,20260723:688469.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,688469.SH,,2267,,,,,2267,"{""close"":""7.65"",""cost_basis"":""16667.62"",""market_value"":""17342.55"",""price_date"":""20260723"",""quantity"":2267,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688469.SH""}",1531b80d07971881b3808921d9a4cf860dcc9445a76a79d459fb70e6eb9e4a4f,docker-scheduler
30e7cc4191a9d1816a70,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,21,POSITION,20260723:688582.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,688582.SH,,380,,,,,380,"{""close"":""37.62"",""cost_basis"":""16649.17"",""market_value"":""14295.60"",""price_date"":""20260723"",""quantity"":380,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688582.SH""}",19ca99880d5f0b45e3a69cc394540949accc1cb2d1e8a2b1c1b366d245ebb0dc,docker-scheduler
3df877b2ef7fb289c249,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,22,POSITION,20260723:688728.SH,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,688728.SH,,993,,,,,993,"{""close"":""16.65"",""cost_basis"":""16657.78"",""market_value"":""16533.45"",""price_date"":""20260723"",""quantity"":993,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688728.SH""}",69a3f3615d8bbb70d5718ea5c154cd62050abe0ca9dbdde79d05286a26a54dec,docker-scheduler
ce38b8f38cae11c542ec,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,23,CASH,20260723,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,,,,,,,180557.98,,"{""cash"":""180557.98""}",65cf7b0081832e25c50d1ae0655983ab8b3baa0c4f32624db3fdd33d80bff525,docker-scheduler
6e9bc60b8994570705e7,a2d9e565973a4569e06c,2026-07-23T11:54:22.172235+00:00,model_baseline,20260723,24,NAV,20260723,3eef24f0d52ce08a220ea2be20ec37df9d8b0f2a577f322c607660851f7fd512,,,,,,,180557.98,,"{""benchmark_nav"":""1.004659875223296273687467360"",""cash"":""180557.98"",""cash_ratio"":""0.3771183906004403495460409562"",""cumulative_dividends"":""32.00"",""cumulative_fees"":""113.22"",""daily_fees"":""0.00"",""drawdown"":""-0.04243344"",""equation_difference"":""0.00"",""freshness_status"":""PASS"",""market_value"":""298225.30"",""net_asset"":""478783.28"",""net_excess"":""-0.047093315223296273687467360"",""normalized_nav"":""0.95756656"",""positions"":[{""close"":""14.92"",""cost_basis"":""15548.16"",""market_value"":""13428.00"",""price_date"":""20260723"",""quantity"":900,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""000032.SZ""},{""close"":""105.3"",""cost_basis"":""10755.11"",""market_value"":""10530.00"",""price_date"":""20260723"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""002008.SZ""},{""close"":""43.44"",""cost_basis"":""13469.13"",""market_value"":""13032.00"",""price_date"":""20260723"",""quantity"":300,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""002138.SZ""},{""close"":""30.48"",""cost_basis"":""15955.16"",""market_value"":""15240.00"",""price_date"":""20260723"",""quantity"":500,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""002407.SZ""},{""close"":""72.42"",""cost_basis"":""14581.15"",""market_value"":""14484.00"",""price_date"":""20260723"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300054.SZ""},{""close"":""66.48"",""cost_basis"":""15517.16"",""market_value"":""13296.00"",""price_date"":""20260723"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300136.SZ""},{""close"":""53.86"",""cost_basis"":""12479.12"",""market_value"":""10772.00"",""price_date"":""20260723"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300346.SZ""},{""close"":""93.14"",""cost_basis"":""10305.10"",""market_value"":""9314.00"",""price_date"":""20260723"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300373.SZ""},{""close"":""26.5"",""cost_basis"":""15000.15"",""market_value"":""13250.00"",""price_date"":""20260723"",""quantity"":500,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300623.SZ""},{""close"":""103.86"",""cost_basis"":""10737.11"",""market_value"":""10386.00"",""price_date"":""20260723"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300661.SZ""},{""close"":""95.15"",""cost_basis"":""11914.12"",""market_value"":""9515.00"",""price_date"":""20260723"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""301611.SZ""},{""close"":""32.22"",""cost_basis"":""14445.14"",""market_value"":""12888.00"",""price_date"":""20260723"",""quantity"":400,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""600460.SH""},{""close"":""9.02"",""cost_basis"":""15813.16"",""market_value"":""14432.00"",""price_date"":""20260723"",""quantity"":1600,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""600707.SH""},{""close"":""45.31"",""cost_basis"":""14402.14"",""market_value"":""13593.00"",""price_date"":""20260723"",""quantity"":300,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""603308.SH""},{""close"":""64.11"",""cost_basis"":""13857.14"",""market_value"":""12822.00"",""price_date"":""20260723"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""603650.SH""},{""close"":""43.19"",""cost_basis"":""16505.17"",""market_value"":""17276.00"",""price_date"":""20260723"",""quantity"":400,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""603699.SH""},{""close"":""42.89"",""cost_basis"":""14930.15"",""market_value"":""12867.00"",""price_date"":""20260723"",""quantity"":300,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""605358.SH""},{""close"":""42.99"",""cost_basis"":""16668.07"",""market_value"":""17281.98"",""price_date"":""20260723"",""quantity"":402,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688248.SH""},{""close"":""61.12"",""cost_basis"":""16617.01"",""market_value"":""15646.72"",""price_date"":""20260723"",""quantity"":256,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688396.SH""},{""close"":""7.65"",""cost_basis"":""16667.62"",""market_value"":""17342.55"",""price_date"":""20260723"",""quantity"":2267,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688469.SH""},{""close"":""37.62"",""cost_basis"":""16649.17"",""market_value"":""14295.60"",""price_date"":""20260723"",""quantity"":380,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688582.SH""},{""close"":""16.65"",""cost_basis"":""16657.78"",""market_value"":""16533.45"",""price_date"":""20260723"",""quantity"":993,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688728.SH""}],""trade_date"":""20260723"",""turnover"":""0""}",437059702800095f30d8693964619a109892452f9e3ed27dafa09a12dda200b2,docker-scheduler
891004db06064888feda,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,1,POSITION,20260724:000032.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,000032.SZ,,900,,,,,900,"{""close"":""14.15"",""cost_basis"":""15548.16"",""market_value"":""12735.00"",""price_date"":""20260724"",""quantity"":900,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""000032.SZ""}",06173da65f3ccd125a9808da26dc78b8c21c029b369032501b591d61178a10a6,docker-scheduler
4214c9e5728b23de373c,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,2,POSITION,20260724:002008.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,002008.SZ,,100,,,,,100,"{""close"":""101.76"",""cost_basis"":""10755.11"",""market_value"":""10176.00"",""price_date"":""20260724"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""002008.SZ""}",53ddd5457212fed5575cadbe6e282a83e9b86302de35b6f35aa6706d4c63205e,docker-scheduler
4a099b870aba5cd7a792,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,3,POSITION,20260724:002138.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,002138.SZ,,300,,,,,300,"{""close"":""42.11"",""cost_basis"":""13469.13"",""market_value"":""12633.00"",""price_date"":""20260724"",""quantity"":300,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""002138.SZ""}",b1ad41879a451339a7f1531972aa02b2d408ea02d10146ebc7fe29656e7af44b,docker-scheduler
b63202165e0974195db0,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,4,POSITION,20260724:002407.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,002407.SZ,,500,,,,,500,"{""close"":""30.52"",""cost_basis"":""15955.16"",""market_value"":""15260.00"",""price_date"":""20260724"",""quantity"":500,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""002407.SZ""}",deb9eb8a7a5923a3eb93c0c73c6b88cdea42db65c8b85cc43b0ad4533edb0eca,docker-scheduler
93c7a3d69b3bb1bcffc6,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,5,POSITION,20260724:300054.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,300054.SZ,,200,,,,,200,"{""close"":""73.79"",""cost_basis"":""14581.15"",""market_value"":""14758.00"",""price_date"":""20260724"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300054.SZ""}",146aeee36c0ec663afe9c045da2c6263d5cfb682418864ad56f7477eb2812806,docker-scheduler
9f3b1d5df2be5197c5a8,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,6,POSITION,20260724:300136.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,300136.SZ,,200,,,,,200,"{""close"":""62.57"",""cost_basis"":""15517.16"",""market_value"":""12514.00"",""price_date"":""20260724"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300136.SZ""}",03163e3110dff55eb75feb9bbf6e642e05907cdff576bf753a639b0b182cb1b8,docker-scheduler
59a7c4355b51000cf28f,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,7,POSITION,20260724:300346.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,300346.SZ,,200,,,,,200,"{""close"":""53.6"",""cost_basis"":""12479.12"",""market_value"":""10720.00"",""price_date"":""20260724"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300346.SZ""}",c0dca43e43b5299e3d28556ec638927877675bcc311dc0645e827ff012daf2fa,docker-scheduler
a9e7969443f9e03d376a,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,8,POSITION,20260724:300373.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,300373.SZ,,100,,,,,100,"{""close"":""90.6"",""cost_basis"":""10305.10"",""market_value"":""9060.00"",""price_date"":""20260724"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300373.SZ""}",00d4dc9ebcedf960233e14be4361202eb1782fc19cfafb4754069429d6db6665,docker-scheduler
d5c507da2090903be4c2,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,9,POSITION,20260724:300623.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,300623.SZ,,500,,,,,500,"{""close"":""26.02"",""cost_basis"":""15000.15"",""market_value"":""13010.00"",""price_date"":""20260724"",""quantity"":500,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300623.SZ""}",788bbef1454cdb1598bd55dfac08d6e344c015dcbb1d3d9ec55ff8a163ec413b,docker-scheduler
ad5a2f91357a534a9749,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,10,POSITION,20260724:300661.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,300661.SZ,,100,,,,,100,"{""close"":""100.41"",""cost_basis"":""10737.11"",""market_value"":""10041.00"",""price_date"":""20260724"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""300661.SZ""}",2aef72418ec0c5142ec990d98f63a2500dbc4e8a817dae196fc2354c80acce06,docker-scheduler
6936a2829237199f0f3f,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,11,POSITION,20260724:301611.SZ,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,301611.SZ,,100,,,,,100,"{""close"":""94.6"",""cost_basis"":""11914.12"",""market_value"":""9460.00"",""price_date"":""20260724"",""quantity"":100,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""301611.SZ""}",029a7822630933d45859393b294452f49329332aca23b437f6530420967bf600,docker-scheduler
4f046b861fc3ffc44b71,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,12,POSITION,20260724:600460.SH,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,600460.SH,,400,,,,,400,"{""close"":""31.57"",""cost_basis"":""14445.14"",""market_value"":""12628.00"",""price_date"":""20260724"",""quantity"":400,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""600460.SH""}",ea72491c7f560d60bbfc53d50f02dfe0a62ec49514cb5bcc72356f69889e8113,docker-scheduler
088e41cdec5c8515f7cc,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,13,POSITION,20260724:600707.SH,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,600707.SH,,1600,,,,,1600,"{""close"":""8.68"",""cost_basis"":""15813.16"",""market_value"":""13888.00"",""price_date"":""20260724"",""quantity"":1600,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""600707.SH""}",9edfd2be1513845a9b46df594f5f0679ccea7e00646cf2d166c0fbec99043dba,docker-scheduler
2ec520ab50cb75289da3,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,14,POSITION,20260724:603308.SH,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,603308.SH,,300,,,,,300,"{""close"":""44.1"",""cost_basis"":""14402.14"",""market_value"":""13230.00"",""price_date"":""20260724"",""quantity"":300,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""603308.SH""}",431fd689740dee47dc556be122fe5cf9017eeb405917a0968e3e730884e754f7,docker-scheduler
07c44a14e6926e98248c,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,15,POSITION,20260724:603650.SH,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,603650.SH,,200,,,,,200,"{""close"":""63.44"",""cost_basis"":""13857.14"",""market_value"":""12688.00"",""price_date"":""20260724"",""quantity"":200,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""603650.SH""}",b3f11004f01ca78a70a1d1720144eed6c0f8f285f72445b3b7da2240f25851ae,docker-scheduler
a4b66fe7465d27188408,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,16,POSITION,20260724:603699.SH,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,603699.SH,,400,,,,,400,"{""close"":""41.81"",""cost_basis"":""16505.17"",""market_value"":""16724.00"",""price_date"":""20260724"",""quantity"":400,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""603699.SH""}",de3483bbad1fb8b584c8149c949a7d990f02a0ed10a7a8f24555b7b4fac232d4,docker-scheduler
a234538dc7a422a4c100,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,17,POSITION,20260724:605358.SH,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,605358.SH,,300,,,,,300,"{""close"":""41.75"",""cost_basis"":""14930.15"",""market_value"":""12525.00"",""price_date"":""20260724"",""quantity"":300,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""605358.SH""}",d86b9980c3c8b93b7384e1e0b4c05face9dc29e99d9e7e1f204020c75006568e,docker-scheduler
8dca8fdf052cd9c61787,1d3d80f800b382261d25,2026-07-24T12:33:43.236777+00:00,model_baseline,20260724,18,POSITION,20260724:688248.SH,cb092b2143335da11463b34c5b75c3a5b1d2e99142272d69b6c05bb88ae79b1e,688248.SH,,402,,,,,402,"{""close"":""41.52"",""cost_basis"":""16668.07"",""market_value"":""16691.04"",""price_date"":""20260724"",""quantity"":402,""realized_pnl"":""0.00"",""stale_trade_days"":0,""ts_code"":""688248.SH""}",40b64d6086013591fb40ffaca4257c491edfca4cd6971445e61ce24ac1f4cd6e,docker-scheduler
