event_id,attempt_id,request_sha256,sequence,event_type,recorded_at,http_status,completed_response,billing_status,response_id_sha256,response_artifact_path,response_artifact_sha256,source_response_sha256,error_class,provider,model,execution_release_id,execution_release_sha256,operator
4314d82ac5d6dc3818a2,62579022345cf0f3,56974e7255a937d46fa74e938f97b22266d7e5765a32c79c60e7f3aefc21cc73,1,STARTED,2026-08-02T04:03:52.801476+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
29c759e7202a2a208d4b,62579022345cf0f3,56974e7255a937d46fa74e938f97b22266d7e5765a32c79c60e7f3aefc21cc73,1,COMPLETED,2026-08-02T04:04:53.975934+00:00,200,true,COMPLETED_USAGE_RECORDED,9ad353eaf67f67e46ac48af1b34e27e99d17e3fd36402418d732193c3718835a,responses/62579022345cf0f3-56974e7255a9.json,a1fb07e1c1ac1c6a7779201fd13fc78a680a63be99b32e3368d9554c23ac9278,a47a3f0810743c6ad1fec1bb8df197d40f5cd9be01f9225d2a51ef8fa955a605,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
6f71525edfe900bbb554,ef9aa12a92e97a29,51423eae90ec1c70d0c22406a003f67ba54b75c9a53b3e45ac03ffc0f57d9992,1,STARTED,2026-08-02T04:04:55.068058+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
acc81fa5a2c0341df3b0,ef9aa12a92e97a29,51423eae90ec1c70d0c22406a003f67ba54b75c9a53b3e45ac03ffc0f57d9992,1,COMPLETED,2026-08-02T04:05:45.340431+00:00,200,true,COMPLETED_USAGE_RECORDED,50a399385d8f9a751942fa00c619e8ddfc0f01c92ce56468bff01ff6557ea485,responses/ef9aa12a92e97a29-51423eae90ec.json,234b6b3354ece71d3e1ca5496d0dce56df2ee0bf8ee00109b4cbeb3b1b4cd3b2,f9f9397712f366af430c576d03c0df63440db396f8e096d3dcecbb2d506ab85d,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
ddc836814f3399120efd,f3615b53bfc285a3,c975bb39b91d87b375eff6155094ad94e899452ec220d94a81091ceaa45bc73a,1,STARTED,2026-08-02T04:05:45.390864+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
f7b8d27428ff924a4264,f3615b53bfc285a3,c975bb39b91d87b375eff6155094ad94e899452ec220d94a81091ceaa45bc73a,1,COMPLETED,2026-08-02T04:06:01.527293+00:00,200,true,COMPLETED_USAGE_RECORDED,f3886dae72bd870f1756108e06d5548d8ad345e36d33bb74b9a319e65ceb0ec7,responses/f3615b53bfc285a3-c975bb39b91d.json,cb24f6cae6c4e8774bd619217cee3b6704fea80637035b27c29f2b80242367ea,904e19115b1ee8c8ea86d118b62ba8bcc9751f4b435477ba41710e535636239b,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
45ce68631729b811cb47,23c8453f25a4f252,c975bb39b91d87b375eff6155094ad94e899452ec220d94a81091ceaa45bc73a,1,STARTED,2026-08-02T04:06:02.584293+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
251e1a0b48d2567e633c,23c8453f25a4f252,c975bb39b91d87b375eff6155094ad94e899452ec220d94a81091ceaa45bc73a,1,COMPLETED,2026-08-02T04:06:21.348913+00:00,200,true,COMPLETED_USAGE_RECORDED,91d7ecff59ad30703c230667703b882ff015136499f58197cc26fa5ee27f6c3c,responses/23c8453f25a4f252-c975bb39b91d.json,ac2372ddea815640a8677e4712552e1f026ff4831799c7b99c1226f56fc925a6,15795e296c179fe077fa03259f8d9a4cc0a323ed26426cfff8ab25521b180f21,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
59421c3aa5510e8589b8,49ec40c56e113ffe,c975bb39b91d87b375eff6155094ad94e899452ec220d94a81091ceaa45bc73a,1,STARTED,2026-08-02T04:06:21.389039+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
515680fe857cf0ed28b2,49ec40c56e113ffe,c975bb39b91d87b375eff6155094ad94e899452ec220d94a81091ceaa45bc73a,1,COMPLETED,2026-08-02T04:06:40.517656+00:00,200,true,COMPLETED_USAGE_RECORDED,1f169c3d830de99411790fba76341af906d63a06b52b563ef98c115fcaef1087,responses/49ec40c56e113ffe-c975bb39b91d.json,33ac7cea8c36a231d4a32a49c69a2ef10c007d5eaf1cfa18dec0b17dc0d4d283,66e508a7b871a60ec7d488771b3a8035aa9c8bc35b75647a723bd3fb409dcd63,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
